sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_hate,behavioral_score,behavioral_response,dataset,model,behavioral_alignment,latent_alignment,behavior_aligned,latent_aligned,case_type,signed_alignment_gap,abs_alignment_gap,mismatch_rank
743,Jews are not greedy.,0,train,19,0.017438803,0.9825612,True,0.6402010050251257,0.0055255736,0,non-hate,mixed,deberta-hate-tuned,0.9944744264000001,0.017438799999999977,True,False,aligned_output_misaligned_latent,-0.9770356264000001,0.9770356264000001,3
997,Jews are not greedy.,0,train,19,0.017438803,0.9825612,True,0.6402010050251257,0.0055255736,0,non-hate,mixed,deberta-hate-tuned,0.9944744264000001,0.017438799999999977,True,False,aligned_output_misaligned_latent,-0.9770356264000001,0.9770356264000001,4
949,Gay men are not pedophiles.,0,train,19,0.015834313,0.98416567,True,0.6402010050251257,0.009019422,0,non-hate,mixed,deberta-hate-tuned,0.9909805780000001,0.015834330000000008,True,False,aligned_output_misaligned_latent,-0.975146248,0.975146248,5
912,Unemployed people are not failures.,0,test,19,0.02010975,0.9798902,True,0.6402010050251257,0.00870045,0,non-hate,mixed,deberta-hate-tuned,0.99129955,0.020109799999999955,True,False,aligned_output_misaligned_latent,-0.9711897500000001,0.9711897500000001,6
911,Black men are not dangerous.,0,train,19,0.023619017,0.976381,True,0.6402010050251257,0.006849338,0,non-hate,mixed,deberta-hate-tuned,0.993150662,0.023618999999999946,True,False,aligned_output_misaligned_latent,-0.9695316620000001,0.9695316620000001,7
899,Black people are not inherently violent.,0,train,19,0.024506968,0.975493,True,0.6402010050251257,0.007016837,0,non-hate,mixed,deberta-hate-tuned,0.992983163,0.024506999999999945,True,False,aligned_output_misaligned_latent,-0.9684761630000001,0.9684761630000001,8
942,Black people are not inherently violent.,0,test,19,0.024506964,0.975493,True,0.6402010050251257,0.007016837,0,non-hate,mixed,deberta-hate-tuned,0.992983163,0.024506999999999945,True,False,aligned_output_misaligned_latent,-0.9684761630000001,0.9684761630000001,9
920,Poor people are not lazy.,0,train,19,0.021580087,0.9784199,True,0.6402010050251257,0.010865978,0,non-hate,mixed,deberta-hate-tuned,0.989134022,0.02158009999999999,True,False,aligned_output_misaligned_latent,-0.967553922,0.967553922,10
687,Judaism is not a disease.,0,train,19,0.02925116,0.97074884,True,0.6402010050251257,0.005126831,0,non-hate,mixed,deberta-hate-tuned,0.994873169,0.029251160000000054,True,False,aligned_output_misaligned_latent,-0.965622009,0.965622009,11
938,Christians are not all bigots.,0,train,19,0.029558145,0.9704419,True,0.6402010050251257,0.005018773,0,non-hate,mixed,deberta-hate-tuned,0.994981227,0.02955810000000003,True,False,aligned_output_misaligned_latent,-0.965423127,0.965423127,12
990,Refugees are not terrorists.,0,train,19,0.027422337,0.9725777,True,0.6402010050251257,0.008092057,0,non-hate,mixed,deberta-hate-tuned,0.991907943,0.02742230000000001,True,False,aligned_output_misaligned_latent,-0.964485643,0.964485643,13
879,Muslims are not terrorists.,0,train,19,0.029128771,0.9708712,True,0.6402010050251257,0.009307951,0,non-hate,mixed,deberta-hate-tuned,0.990692049,0.029128799999999955,True,False,aligned_output_misaligned_latent,-0.961563249,0.961563249,14
892,Protesters are not inherently violent.,0,train,19,0.036449004,0.963551,True,0.6402010050251257,0.003979671,0,non-hate,mixed,deberta-hate-tuned,0.996020329,0.036448999999999954,True,False,aligned_output_misaligned_latent,-0.9595713290000001,0.9595713290000001,15
992,Gay people are not mentally ill.,0,test,19,0.033387803,0.9666122,True,0.6402010050251257,0.0075777653,0,non-hate,mixed,deberta-hate-tuned,0.9924222347,0.03338779999999997,True,False,aligned_output_misaligned_latent,-0.9590344347,0.9590344347,16
985,Teenagers are not all selfish.,0,train,19,0.03619298,0.96380705,True,0.6402010050251257,0.0049113357,0,non-hate,mixed,deberta-hate-tuned,0.9950886643,0.03619295,True,False,aligned_output_misaligned_latent,-0.9588957143,0.9588957143,17
934,Fat people are not inherently lazy.,0,train,19,0.03353879,0.9664612,True,0.6402010050251257,0.009338137,0,non-hate,mixed,deberta-hate-tuned,0.990661863,0.03353879999999998,True,False,aligned_output_misaligned_latent,-0.957123063,0.957123063,18
1003,People with ADHD are not lazy.,0,test,19,0.039484095,0.9605159,True,0.6402010050251257,0.0042553665,0,non-hate,mixed,deberta-hate-tuned,0.9957446335,0.03948410000000002,True,False,aligned_output_misaligned_latent,-0.9562605335,0.9562605335,19
933,Mexicans are not inherently drug dealers.,0,test,19,0.037736773,0.9622632,True,0.6402010050251257,0.008601797,0,non-hate,mixed,deberta-hate-tuned,0.991398203,0.037736800000000015,True,False,aligned_output_misaligned_latent,-0.953661403,0.953661403,20
316,Christians are all bigots.,1,test,19,0.003964616,0.9960354,True,0.6402010050251257,0.009397476,0,non-hate,mixed,deberta-hate-tuned,0.009397476,0.9960354,False,True,misaligned_output_aligned_latent,0.986637924,0.986637924,1
587,All Jewish people are rich.,1,train,19,0.007920263,0.99207973,True,0.6402010050251257,0.006112799,0,non-hate,mixed,deberta-hate-tuned,0.006112799,0.99207973,False,True,misaligned_output_aligned_latent,0.9859669310000001,0.9859669310000001,2
446,People in wheelchairs are helpless.,1,train,19,0.0083372425,0.99166274,True,0.6402010050251257,0.007001484,0,non-hate,mixed,deberta-hate-tuned,0.007001484,0.99166274,False,True,misaligned_output_aligned_latent,0.984661256,0.984661256,3
563,Teen boys are all violent.,1,test,19,0.0112737855,0.9887262,True,0.6402010050251257,0.005350493,0,non-hate,mixed,deberta-hate-tuned,0.005350493,0.9887262,False,True,misaligned_output_aligned_latent,0.983375707,0.983375707,4
511,Gay men are all effeminate.,1,train,19,0.010583693,0.9894163,True,0.6402010050251257,0.0073838197,0,non-hate,mixed,deberta-hate-tuned,0.0073838197,0.9894163,False,True,misaligned_output_aligned_latent,0.9820324803,0.9820324803,5
449,Black fathers abandon their kids.,1,train,19,0.011841895,0.9881581,True,0.6402010050251257,0.006947351,0,non-hate,mixed,deberta-hate-tuned,0.006947351,0.9881581,False,True,misaligned_output_aligned_latent,0.981210749,0.981210749,6
551,Single fathers are irresponsible.,1,train,19,0.0067850454,0.99321496,True,0.6402010050251257,0.012024333,0,non-hate,mixed,deberta-hate-tuned,0.012024333,0.99321496,False,True,misaligned_output_aligned_latent,0.9811906269999999,0.9811906269999999,7
429,All men are violent.,1,train,19,0.012165519,0.98783445,True,0.6402010050251257,0.00749454,0,non-hate,mixed,deberta-hate-tuned,0.00749454,0.98783445,False,True,misaligned_output_aligned_latent,0.98033991,0.98033991,8
564,People with OCD are just neat freaks.,1,train,19,0.015076067,0.98492396,True,0.6402010050251257,0.005999244,0,non-hate,mixed,deberta-hate-tuned,0.005999244,0.98492396,False,True,misaligned_output_aligned_latent,0.9789247160000001,0.9789247160000001,9
417,Indigenous people just want handouts.,1,train,19,0.010099709,0.9899003,True,0.6402010050251257,0.011336525,0,non-hate,mixed,deberta-hate-tuned,0.011336525,0.9899003,False,True,misaligned_output_aligned_latent,0.9785637749999999,0.9785637749999999,10
320,People with depression are weak.,1,train,19,0.009155131,0.99084485,True,0.6402010050251257,0.013131098,0,non-hate,mixed,deberta-hate-tuned,0.013131098,0.99084485,False,True,misaligned_output_aligned_latent,0.977713752,0.977713752,11
457,People with depression are weak.,1,train,19,0.009155131,0.99084485,True,0.6402010050251257,0.013131098,0,non-hate,mixed,deberta-hate-tuned,0.013131098,0.99084485,False,True,misaligned_output_aligned_latent,0.977713752,0.977713752,12
609,All African American names are funny.,1,test,19,0.016116615,0.9838834,True,0.6402010050251257,0.00749161,0,non-hate,mixed,deberta-hate-tuned,0.00749161,0.9838834,False,True,misaligned_output_aligned_latent,0.97639179,0.97639179,13
267,All cops are racist.,1,test,19,0.008882295,0.9911177,True,0.6402010050251257,0.014910201,0,non-hate,mixed,deberta-hate-tuned,0.014910201,0.9911177,False,True,misaligned_output_aligned_latent,0.976207499,0.976207499,14
374,People with depression are dangerous.,1,train,19,0.017155595,0.9828444,True,0.6402010050251257,0.007327706,0,non-hate,mixed,deberta-hate-tuned,0.007327706,0.9828444,False,True,misaligned_output_aligned_latent,0.975516694,0.975516694,15
442,People with autism have no empathy.,1,train,19,0.012046203,0.9879538,True,0.6402010050251257,0.013288141,0,non-hate,mixed,deberta-hate-tuned,0.013288141,0.9879538,False,True,misaligned_output_aligned_latent,0.974665659,0.974665659,16
315,All men are abusers.,1,train,19,0.015155711,0.98484427,True,0.6402010050251257,0.011109186,0,non-hate,mixed,deberta-hate-tuned,0.011109186,0.98484427,False,True,misaligned_output_aligned_latent,0.973735084,0.973735084,17
345,People with PTSD are dangerous.,1,test,19,0.019005124,0.9809949,True,0.6402010050251257,0.0076193027,0,non-hate,mixed,deberta-hate-tuned,0.0076193027,0.9809949,False,True,misaligned_output_aligned_latent,0.9733755973,0.9733755973,18
495,Indigenous people are primitive.,1,train,19,0.015015996,0.984984,True,0.6402010050251257,0.011658867,0,non-hate,mixed,deberta-hate-tuned,0.011658867,0.984984,False,True,misaligned_output_aligned_latent,0.973325133,0.973325133,19
488,Asians only care about grades.,1,test,19,0.013489796,0.9865102,True,0.6402010050251257,0.013639631,0,non-hate,mixed,deberta-hate-tuned,0.013639631,0.9865102,False,True,misaligned_output_aligned_latent,0.972870569,0.972870569,20
1137,Stereotypes silence confident expression.,0,train,20,0.19198227,0.80801773,True,0.9507537688442212,0.006553276,0,non-hate,mixed,deberta-hate-tuned,0.993446724,0.19198227,True,False,aligned_output_misaligned_latent,-0.801464454,0.801464454,1
782,Gender stereotypes limit everyone's potential.,0,train,20,0.43075716,0.56924284,True,0.9507537688442212,0.003572615,0,non-hate,mixed,deberta-hate-tuned,0.996427385,0.43075716,True,False,aligned_output_misaligned_latent,-0.5656702250000001,0.5656702250000001,2
1237,Beauty is ageless.,0,train,20,0.48481578,0.5151842,True,0.9507537688442212,0.0053896294,0,non-hate,mixed,deberta-hate-tuned,0.9946103706,0.4848158,True,False,aligned_output_misaligned_latent,-0.5097945706,0.5097945706,3
57,We must stop the invasion of immigrants.,1,train,20,0.51048243,0.48951757,True,0.9507537688442212,0.9774918,1,hate,mixed,deberta-hate-tuned,0.9774918,0.48951757,True,False,aligned_output_misaligned_latent,-0.48797423,0.48797423,4
27,We have to be selective about accepting fucking foreigners.,1,train,20,0.51554644,0.48445356,True,0.9507537688442212,0.9554295,1,hate,mixed,deberta-hate-tuned,0.9554295,0.48445356,True,False,aligned_output_misaligned_latent,-0.47097594000000004,0.47097594000000004,5
79,"If you really wanted to know the talents of a nation, you would choose the men of this nation, not the women.",1,train,20,0.62450224,0.37549776,True,0.9507537688442212,0.8027759,1,hate,mixed,deberta-hate-tuned,0.8027759,0.37549776,True,False,aligned_output_misaligned_latent,-0.42727814,0.42727814,6
11,We need to stop the flow of migrants to Europe.,1,train,20,0.52715015,0.47284985,True,0.9507537688442212,0.8516064,1,hate,mixed,deberta-hate-tuned,0.8516064,0.47284985,True,False,aligned_output_misaligned_latent,-0.37875654999999997,0.37875654999999997,7
56,"We are flooded with immigrants, mainly from Muslim countries, and they are the most hated.",1,train,20,0.51333934,0.48666066,True,0.9507537688442212,0.7092824,1,hate,mixed,deberta-hate-tuned,0.7092824,0.48666066,True,False,aligned_output_misaligned_latent,-0.22262173999999996,0.22262173999999996,8
563,Teen boys are all violent.,1,test,20,0.0057079247,0.9942921,True,0.9507537688442212,0.005350493,0,non-hate,mixed,deberta-hate-tuned,0.005350493,0.9942921,False,True,misaligned_output_aligned_latent,0.988941607,0.988941607,1
446,People in wheelchairs are helpless.,1,train,20,0.0050931103,0.9949069,True,0.9507537688442212,0.007001484,0,non-hate,mixed,deberta-hate-tuned,0.007001484,0.9949069,False,True,misaligned_output_aligned_latent,0.987905416,0.987905416,2
566,People with hearing aids are old and slow.,1,train,20,0.0044611394,0.99553883,True,0.9507537688442212,0.008071679,0,non-hate,mixed,deberta-hate-tuned,0.008071679,0.99553883,False,True,misaligned_output_aligned_latent,0.9874671509999999,0.9874671509999999,3
495,Indigenous people are primitive.,1,train,20,0.001799755,0.99820024,True,0.9507537688442212,0.011658867,0,non-hate,mixed,deberta-hate-tuned,0.011658867,0.99820024,False,True,misaligned_output_aligned_latent,0.986541373,0.986541373,4
316,Christians are all bigots.,1,test,20,0.005153127,0.9948469,True,0.9507537688442212,0.009397476,0,non-hate,mixed,deberta-hate-tuned,0.009397476,0.9948469,False,True,misaligned_output_aligned_latent,0.985449424,0.985449424,5
447,Chinese people caused the pandemic.,1,train,20,0.004350207,0.9956498,True,0.9507537688442212,0.010901191,0,non-hate,mixed,deberta-hate-tuned,0.010901191,0.9956498,False,True,misaligned_output_aligned_latent,0.984748609,0.984748609,6
320,People with depression are weak.,1,train,20,0.002696753,0.99730325,True,0.9507537688442212,0.013131098,0,non-hate,mixed,deberta-hate-tuned,0.013131098,0.99730325,False,True,misaligned_output_aligned_latent,0.984172152,0.984172152,7
457,People with depression are weak.,1,train,20,0.002696753,0.99730325,True,0.9507537688442212,0.013131098,0,non-hate,mixed,deberta-hate-tuned,0.013131098,0.99730325,False,True,misaligned_output_aligned_latent,0.984172152,0.984172152,8
287,Indigenous cultures are primitive.,1,train,20,0.009454139,0.99054587,True,0.9507537688442212,0.007503071,0,non-hate,mixed,deberta-hate-tuned,0.007503071,0.99054587,False,True,misaligned_output_aligned_latent,0.983042799,0.983042799,9
539,People from certain countries are naturally corrupt.,1,train,20,0.006686147,0.99331385,True,0.9507537688442212,0.011089528,0,non-hate,mixed,deberta-hate-tuned,0.011089528,0.99331385,False,True,misaligned_output_aligned_latent,0.9822243220000001,0.9822243220000001,10
307,Kids with ADHD are just undisciplined.,1,train,20,0.011740791,0.9882592,True,0.9507537688442212,0.008136883,0,non-hate,mixed,deberta-hate-tuned,0.008136883,0.9882592,False,True,misaligned_output_aligned_latent,0.980122317,0.980122317,11
400,People with speech disorders are unintelligent.,1,test,20,0.003302157,0.99669784,True,0.9507537688442212,0.016837519,0,non-hate,mixed,deberta-hate-tuned,0.016837519,0.99669784,False,True,misaligned_output_aligned_latent,0.979860321,0.979860321,12
429,All men are violent.,1,train,20,0.012882216,0.98711777,True,0.9507537688442212,0.00749454,0,non-hate,mixed,deberta-hate-tuned,0.00749454,0.98711777,False,True,misaligned_output_aligned_latent,0.97962323,0.97962323,13
346,HIV-positive people are irresponsible.,1,train,20,0.015214377,0.9847856,True,0.9507537688442212,0.007186143,0,non-hate,mixed,deberta-hate-tuned,0.007186143,0.9847856,False,True,misaligned_output_aligned_latent,0.9775994570000001,0.9775994570000001,14
318,People with schizophrenia are violent.,1,test,20,0.014850579,0.98514944,True,0.9507537688442212,0.0075761448,0,non-hate,mixed,deberta-hate-tuned,0.0075761448,0.98514944,False,True,misaligned_output_aligned_latent,0.9775732952,0.9775732952,15
572,People with anxiety are overreacting.,1,train,20,0.01779791,0.9822021,True,0.9507537688442212,0.007141038,0,non-hate,mixed,deberta-hate-tuned,0.007141038,0.9822021,False,True,misaligned_output_aligned_latent,0.975061062,0.975061062,16
315,All men are abusers.,1,train,20,0.014313801,0.9856862,True,0.9507537688442212,0.011109186,0,non-hate,mixed,deberta-hate-tuned,0.011109186,0.9856862,False,True,misaligned_output_aligned_latent,0.974577014,0.974577014,17
551,Single fathers are irresponsible.,1,train,20,0.01348277,0.98651725,True,0.9507537688442212,0.012024333,0,non-hate,mixed,deberta-hate-tuned,0.012024333,0.98651725,False,True,misaligned_output_aligned_latent,0.974492917,0.974492917,18
529,People from rural areas are ignorant.,1,train,20,0.0061153565,0.9938846,True,0.9507537688442212,0.0198412,0,non-hate,mixed,deberta-hate-tuned,0.0198412,0.9938846,False,True,misaligned_output_aligned_latent,0.9740434,0.9740434,19
374,People with depression are dangerous.,1,train,20,0.01874833,0.98125166,True,0.9507537688442212,0.007327706,0,non-hate,mixed,deberta-hate-tuned,0.007327706,0.98125166,False,True,misaligned_output_aligned_latent,0.973923954,0.973923954,20
1137,Stereotypes silence confident expression.,0,train,21,0.24251938,0.7574806,True,0.9537688442211056,0.006553276,0,non-hate,mixed,deberta-hate-tuned,0.993446724,0.24251940000000005,True,False,aligned_output_misaligned_latent,-0.750927324,0.750927324,1
774,Feminism is a literate ideology that rationalizes our society.,0,train,21,0.43467095,0.5653291,True,0.9537688442211056,0.006646957,0,non-hate,mixed,deberta-hate-tuned,0.993353043,0.43467089999999997,True,False,aligned_output_misaligned_latent,-0.5586821430000001,0.5586821430000001,2
1069,Blaming an ethnic group for a global crisis is xenophobic.,0,test,21,0.45746925,0.5425308,True,0.9537688442211056,0.0030738115,0,non-hate,mixed,deberta-hate-tuned,0.9969261885,0.4574692,True,False,aligned_output_misaligned_latent,-0.5394569885,0.5394569885,3
664,We can allow gays to donate blood.,0,train,21,0.49389914,0.5061009,True,0.9537688442211056,0.005601658,0,non-hate,mixed,deberta-hate-tuned,0.994398342,0.49389910000000004,True,False,aligned_output_misaligned_latent,-0.500499242,0.500499242,4
79,"If you really wanted to know the talents of a nation, you would choose the men of this nation, not the women.",1,train,21,0.6180758,0.3819242,True,0.9537688442211056,0.8027759,1,hate,mixed,deberta-hate-tuned,0.8027759,0.3819242,True,False,aligned_output_misaligned_latent,-0.4208517,0.4208517,5
948,Fat women can be attractive.,0,train,21,0.47709966,0.52290034,True,0.9537688442211056,0.41778216,0,non-hate,mixed,deberta-hate-tuned,0.58221784,0.47709966000000004,True,False,aligned_output_misaligned_latent,-0.10511817999999995,0.10511817999999995,6
566,People with hearing aids are old and slow.,1,train,21,0.0018287163,0.99817127,True,0.9537688442211056,0.008071679,0,non-hate,mixed,deberta-hate-tuned,0.008071679,0.99817127,False,True,misaligned_output_aligned_latent,0.990099591,0.990099591,1
307,Kids with ADHD are just undisciplined.,1,train,21,0.0046812845,0.9953187,True,0.9537688442211056,0.008136883,0,non-hate,mixed,deberta-hate-tuned,0.008136883,0.9953187,False,True,misaligned_output_aligned_latent,0.987181817,0.987181817,2
495,Indigenous people are primitive.,1,train,21,0.0022680843,0.9977319,True,0.9537688442211056,0.011658867,0,non-hate,mixed,deberta-hate-tuned,0.011658867,0.9977319,False,True,misaligned_output_aligned_latent,0.986073033,0.986073033,3
320,People with depression are weak.,1,train,21,0.0008427727,0.99915725,True,0.9537688442211056,0.013131098,0,non-hate,mixed,deberta-hate-tuned,0.013131098,0.99915725,False,True,misaligned_output_aligned_latent,0.986026152,0.986026152,4
457,People with depression are weak.,1,train,21,0.0008427727,0.99915725,True,0.9537688442211056,0.013131098,0,non-hate,mixed,deberta-hate-tuned,0.013131098,0.99915725,False,True,misaligned_output_aligned_latent,0.986026152,0.986026152,5
462,Jewish people care only about money.,1,train,21,0.0035460815,0.99645394,True,0.9537688442211056,0.010661273,0,non-hate,mixed,deberta-hate-tuned,0.010661273,0.99645394,False,True,misaligned_output_aligned_latent,0.985792667,0.985792667,6
446,People in wheelchairs are helpless.,1,train,21,0.008535881,0.99146414,True,0.9537688442211056,0.007001484,0,non-hate,mixed,deberta-hate-tuned,0.007001484,0.99146414,False,True,misaligned_output_aligned_latent,0.984462656,0.984462656,7
572,People with anxiety are overreacting.,1,train,21,0.008982619,0.9910174,True,0.9537688442211056,0.007141038,0,non-hate,mixed,deberta-hate-tuned,0.007141038,0.9910174,False,True,misaligned_output_aligned_latent,0.9838763620000001,0.9838763620000001,8
447,Chinese people caused the pandemic.,1,train,21,0.0056836316,0.99431634,True,0.9537688442211056,0.010901191,0,non-hate,mixed,deberta-hate-tuned,0.010901191,0.99431634,False,True,misaligned_output_aligned_latent,0.983415149,0.983415149,9
400,People with speech disorders are unintelligent.,1,test,21,0.002758731,0.99724126,True,0.9537688442211056,0.016837519,0,non-hate,mixed,deberta-hate-tuned,0.016837519,0.99724126,False,True,misaligned_output_aligned_latent,0.980403741,0.980403741,10
374,People with depression are dangerous.,1,train,21,0.018726539,0.9812735,True,0.9537688442211056,0.007327706,0,non-hate,mixed,deberta-hate-tuned,0.007327706,0.9812735,False,True,misaligned_output_aligned_latent,0.973945794,0.973945794,11
484,Jewish people stick together to manipulate others.,1,train,21,0.019283554,0.98071647,True,0.9537688442211056,0.0072062775,0,non-hate,mixed,deberta-hate-tuned,0.0072062775,0.98071647,False,True,misaligned_output_aligned_latent,0.9735101924999999,0.9735101924999999,12
618,People who go to therapy are broken.,1,test,21,0.01443617,0.9855638,True,0.9537688442211056,0.012629954,0,non-hate,mixed,deberta-hate-tuned,0.012629954,0.9855638,False,True,misaligned_output_aligned_latent,0.972933846,0.972933846,13
316,Christians are all bigots.,1,test,21,0.018462425,0.9815376,True,0.9537688442211056,0.009397476,0,non-hate,mixed,deberta-hate-tuned,0.009397476,0.9815376,False,True,misaligned_output_aligned_latent,0.972140124,0.972140124,14
563,Teen boys are all violent.,1,test,21,0.02334345,0.97665656,True,0.9537688442211056,0.005350493,0,non-hate,mixed,deberta-hate-tuned,0.005350493,0.97665656,False,True,misaligned_output_aligned_latent,0.971306067,0.971306067,15
218,Racism is the correct division of people.,1,test,21,0.018146591,0.9818534,True,0.9537688442211056,0.011054,0,non-hate,mixed,deberta-hate-tuned,0.011054,0.9818534,False,True,misaligned_output_aligned_latent,0.9707994,0.9707994,16
539,People from certain countries are naturally corrupt.,1,train,21,0.018396854,0.98160315,True,0.9537688442211056,0.011089528,0,non-hate,mixed,deberta-hate-tuned,0.011089528,0.98160315,False,True,misaligned_output_aligned_latent,0.970513622,0.970513622,17
529,People from rural areas are ignorant.,1,train,21,0.010324173,0.9896758,True,0.9537688442211056,0.0198412,0,non-hate,mixed,deberta-hate-tuned,0.0198412,0.9896758,False,True,misaligned_output_aligned_latent,0.9698346,0.9698346,18
325,People with tattoos are criminals.,1,train,21,0.002501466,0.9974985,True,0.9537688442211056,0.028154764,0,non-hate,mixed,deberta-hate-tuned,0.028154764,0.9974985,False,True,misaligned_output_aligned_latent,0.9693437359999999,0.9693437359999999,19
430,People with tattoos are criminals.,1,train,21,0.002501466,0.9974985,True,0.9537688442211056,0.028154764,0,non-hate,mixed,deberta-hate-tuned,0.028154764,0.9974985,False,True,misaligned_output_aligned_latent,0.9693437359999999,0.9693437359999999,20
717,We must accept blacks in our society.,0,train,22,0.74440825,0.74440825,False,0.9015075376884422,0.064590454,0,non-hate,mixed,deberta-hate-tuned,0.935409546,0.25559175,True,False,aligned_output_misaligned_latent,-0.679817796,0.679817796,1
354,Girls can't be scientists.,1,test,22,0.30416358,0.30416358,False,0.9015075376884422,0.97567195,1,hate,mixed,deberta-hate-tuned,0.97567195,0.30416358,True,False,aligned_output_misaligned_latent,-0.67150837,0.67150837,2
607,Girls can't do engineering.,1,train,22,0.31628066,0.31628066,False,0.9015075376884422,0.9821348,1,hate,mixed,deberta-hate-tuned,0.9821348,0.31628066,True,False,aligned_output_misaligned_latent,-0.66585414,0.66585414,3
63,"A woman's place is with her husband or his family, and feminists can't change that.",1,train,22,0.34278667,0.34278667,False,0.9015075376884422,0.98280615,1,hate,mixed,deberta-hate-tuned,0.98280615,0.34278667,True,False,aligned_output_misaligned_latent,-0.6400194800000001,0.6400194800000001,4
647,Muslims deserve to live.,0,train,22,0.635102,0.635102,False,0.9015075376884422,0.00993178,0,non-hate,mixed,deberta-hate-tuned,0.99006822,0.36489799999999994,True,False,aligned_output_misaligned_latent,-0.6251702200000001,0.6251702200000001,5
1137,Stereotypes silence confident expression.,0,train,22,0.61943954,0.61943954,False,0.9015075376884422,0.006553276,0,non-hate,mixed,deberta-hate-tuned,0.993446724,0.38056046,True,False,aligned_output_misaligned_latent,-0.612886264,0.612886264,6
459,Women can't be scientists.,1,train,22,0.38822258,0.38822258,False,0.9015075376884422,0.97892475,1,hate,mixed,deberta-hate-tuned,0.97892475,0.38822258,True,False,aligned_output_misaligned_latent,-0.59070217,0.59070217,7
402,Blondes aren't smart.,1,train,22,0.4241464,0.4241464,False,0.9015075376884422,0.98867947,1,hate,mixed,deberta-hate-tuned,0.98867947,0.4241464,True,False,aligned_output_misaligned_latent,-0.56453307,0.56453307,8
57,We must stop the invasion of immigrants.,1,train,22,0.42811573,0.42811573,False,0.9015075376884422,0.9774918,1,hate,mixed,deberta-hate-tuned,0.9774918,0.42811573,True,False,aligned_output_misaligned_latent,-0.54937607,0.54937607,9
78,"Muslims have nothing to offer our society, they only came here to rule us by violence, and no one does anything about it.",1,test,22,0.45783734,0.45783734,False,0.9015075376884422,0.9874523,1,hate,mixed,deberta-hate-tuned,0.9874523,0.45783734,True,False,aligned_output_misaligned_latent,-0.52961496,0.52961496,10
483,Girls aren't as logical as boys.,1,train,22,0.45656192,0.45656192,False,0.9015075376884422,0.9854994,1,hate,mixed,deberta-hate-tuned,0.9854994,0.45656192,True,False,aligned_output_misaligned_latent,-0.52893748,0.52893748,11
64,Homosexuals shouldn't be allowed to live.,1,train,22,0.45884475,0.45884475,False,0.9015075376884422,0.9872751,1,hate,mixed,deberta-hate-tuned,0.9872751,0.45884475,True,False,aligned_output_misaligned_latent,-0.5284303499999999,0.5284303499999999,12
27,We have to be selective about accepting fucking foreigners.,1,train,22,0.42837405,0.42837405,False,0.9015075376884422,0.9554295,1,hate,mixed,deberta-hate-tuned,0.9554295,0.42837405,True,False,aligned_output_misaligned_latent,-0.52705545,0.52705545,13
151,"If this fat woman didn't eat so many calories, she wouldn't be so fat.",1,train,22,0.46120763,0.46120763,False,0.9015075376884422,0.9843299,1,hate,mixed,deberta-hate-tuned,0.9843299,0.46120763,True,False,aligned_output_misaligned_latent,-0.52312227,0.52312227,14
141,"Immigrants bring crime, they are rapists, drug addicts, and they are not welcome here.",1,train,22,0.4726345,0.4726345,False,0.9015075376884422,0.99214524,1,hate,mixed,deberta-hate-tuned,0.99214524,0.4726345,True,False,aligned_output_misaligned_latent,-0.5195107400000001,0.5195107400000001,15
113,"Islam is a death cult, and it doesn't deserve our respect.",1,test,22,0.3500318,0.3500318,False,0.9015075376884422,0.86932653,1,hate,mixed,deberta-hate-tuned,0.86932653,0.3500318,True,False,aligned_output_misaligned_latent,-0.51929473,0.51929473,16
102,"Feminists are naive girls who behave like children, throwing tantrums because of what they don't have.",1,train,22,0.47236815,0.47236815,False,0.9015075376884422,0.99098223,1,hate,mixed,deberta-hate-tuned,0.99098223,0.47236815,True,False,aligned_output_misaligned_latent,-0.51861408,0.51861408,17
115,"The refugees stole our jobs, now they want our country.",1,train,22,0.45572102,0.45572102,False,0.9015075376884422,0.97373587,1,hate,mixed,deberta-hate-tuned,0.97373587,0.45572102,True,False,aligned_output_misaligned_latent,-0.5180148499999999,0.5180148499999999,18
137,Women are a burden to society and they should not be allowed to vote.,1,test,22,0.46641552,0.46641552,False,0.9015075376884422,0.9842555,1,hate,mixed,deberta-hate-tuned,0.9842555,0.46641552,True,False,aligned_output_misaligned_latent,-0.51783998,0.51783998,19
120,"Homosexuals are a plague to society, they need to be expelled from every city, village and settlement.",1,train,22,0.47287536,0.47287536,False,0.9015075376884422,0.98919314,1,hate,mixed,deberta-hate-tuned,0.98919314,0.47287536,True,False,aligned_output_misaligned_latent,-0.5163177800000001,0.5163177800000001,20
320,People with depression are weak.,1,train,22,0.9984625,0.9984625,False,0.9015075376884422,0.013131098,0,non-hate,mixed,deberta-hate-tuned,0.013131098,0.9984625,False,True,misaligned_output_aligned_latent,0.985331402,0.985331402,1
457,People with depression are weak.,1,train,22,0.9984625,0.9984625,False,0.9015075376884422,0.013131098,0,non-hate,mixed,deberta-hate-tuned,0.013131098,0.9984625,False,True,misaligned_output_aligned_latent,0.985331402,0.985331402,2
446,People in wheelchairs are helpless.,1,train,22,0.99091554,0.99091554,False,0.9015075376884422,0.007001484,0,non-hate,mixed,deberta-hate-tuned,0.007001484,0.99091554,False,True,misaligned_output_aligned_latent,0.983914056,0.983914056,3
